Grapheme	IPA	SCA	Languages	FREQUENCY	EXAMPLES	CODEPOINTS
^beeldhouwer$	b eː l t h ɑu ʋ ə r	P E L T H A W E R	Dutch	1	beeldhouwer	U+005E U+0062 U+0065 U+0065 U+006C U+0064 U+0068 U+006F U+0075 U+0077 U+0065 U+0072 U+0024
^beschadigen$	b ə s x aː d ə ɣ ə	P E S G A T E G E	Dutch	1	beschadigen	U+005E U+0062 U+0065 U+0073 U+0063 U+0068 U+0061 U+0064 U+0069 U+0067 U+0065 U+006E U+0024
^binnenplaats$	b ɪ n ə p l aː t s	P I N E P L A T S	Dutch	1	binnenplaats	U+005E U+0062 U+0069 U+006E U+006E U+0065 U+006E U+0070 U+006C U+0061 U+0061 U+0074 U+0073 U+0024
^president$	p r eː z iː d ɛ n t	P R E S I T E N T	Dutch	1	president	U+005E U+0070 U+0072 U+0065 U+0073 U+0069 U+0064 U+0065 U+006E U+0074 U+0024
^postzegel$	p ɔ s t s eː ɣ ə l	P U S T S E G E L	Dutch	1	postzegel	U+005E U+0070 U+006F U+0073 U+0074 U+007A U+0065 U+0067 U+0065 U+006C U+0024
^pottenbakker$	p ɔ t ə b ɑ k ə r	P U T E P A K E R	Dutch	1	pottenbakker	U+005E U+0070 U+006F U+0074 U+0074 U+0065 U+006E U+0062 U+0061 U+006B U+006B U+0065 U+0072 U+0024
^samenvoegen$	s aː m ə n v uː ɣ ə	S A M E N B Y G E	Dutch	1	samenvoegen	U+005E U+0073 U+0061 U+006D U+0065 U+006E U+0076 U+006F U+0065 U+0067 U+0065 U+006E U+0024
^seks_hebben$	s ɛ k s _ h ɛ b ə	S E K S _ H E P E	Dutch	1	seks_hebben	U+005E U+0073 U+0065 U+006B U+0073 U+005F U+0068 U+0065 U+0062 U+0062 U+0065 U+006E U+0024
^schaamspleet$	s x aː m s p l eː t	S G A M S P L E T	Dutch	1	schaamspleet	U+005E U+0073 U+0063 U+0068 U+0061 U+0061 U+006D U+0073 U+0070 U+006C U+0065 U+0065 U+0074 U+0024
^schoonouders$	s x oː n ɑu d ə r s	S G U N A T E R S	Dutch	1	schoonouders	U+005E U+0073 U+0063 U+0068 U+006F U+006F U+006E U+006F U+0075 U+0064 U+0065 U+0072 U+0073 U+0024
^schoonvader$	s x oː n v aː d ə r	S G U N B A T E R	Dutch	2	schoonvader;schoonvader	U+005E U+0073 U+0063 U+0068 U+006F U+006F U+006E U+0076 U+0061 U+0064 U+0065 U+0072 U+0024
^schoonmoeder$	s x oː n m uː d ə r	S G U N M Y T E R	Dutch	2	schoonmoeder;schoonmoeder	U+005E U+0073 U+0063 U+0068 U+006F U+006F U+006E U+006D U+006F U+0065 U+0064 U+0065 U+0072 U+0024
^schorpioen$	s x ɔ r p iː j uː n	S G U R P I J Y N	Dutch	1	schorpioen	U+005E U+0073 U+0063 U+0068 U+006F U+0072 U+0070 U+0069 U+006F U+0065 U+006E U+0024
^schoenmaker$	s x uː n m aː k ə r	S G Y N M A K E R	Dutch	1	schoenmaker	U+005E U+0073 U+0063 U+0068 U+006F U+0065 U+006E U+006D U+0061 U+006B U+0065 U+0072 U+0024
^zich_haasten$	z ɪ x _ h aː s t ə	S I G _ H A S T E	Dutch	1	zich_haasten	U+005E U+007A U+0069 U+0063 U+0068 U+005F U+0068 U+0061 U+0061 U+0073 U+0074 U+0065 U+006E U+0024
^sleutelbeen$	s l øː t ə l b eː n	S L U T E L P E N	Dutch	1	sleutelbeen	U+005E U+0073 U+006C U+0065 U+0075 U+0074 U+0065 U+006C U+0062 U+0065 U+0065 U+006E U+0024
^spijt_hebben$	s p ɛi t _ h ɛ b ə	S P E T _ H E P E	Dutch	1	spijt_hebben	U+005E U+0073 U+0070 U+0069 U+006A U+0074 U+005F U+0068 U+0065 U+0062 U+0062 U+0065 U+006E U+0024
^sprinkhaan$	s p r ɪ ŋ k h aː n	S P R I N K H A N	Dutch	1	sprinkhaan	U+005E U+0073 U+0070 U+0072 U+0069 U+006E U+006B U+0068 U+0061 U+0061 U+006E U+0024
^standbeeld$	s t ɑ n d b eː l t	S T A N T P E L T	Dutch	1	standbeeld	U+005E U+0073 U+0074 U+0061 U+006E U+0064 U+0062 U+0065 U+0065 U+006C U+0064 U+0024
^stiefmoeder$	s t iː f m uː d ə r	S T I B M Y T E R	Dutch	1	stiefmoeder	U+005E U+0073 U+0074 U+0069 U+0065 U+0066 U+006D U+006F U+0065 U+0064 U+0065 U+0072 U+0024
^terugkomen$	t ə r ʏ x k oː m ə	T E R Y G K U M E	Dutch	1	terugkomen	U+005E U+0074 U+0065 U+0072 U+0075 U+0067 U+006B U+006F U+006D U+0065 U+006E U+0024
^testikels$	t ɛ s t iː k ə l s	T E S T I K E L S	Dutch	1	testikels	U+005E U+0074 U+0065 U+0073 U+0074 U+0069 U+006B U+0065 U+006C U+0073 U+0024
^donderdag$	d ɔ n d ə r d ɑ x	T U N T E R T A G	Dutch	1	donderdag	U+005E U+0064 U+006F U+006E U+0064 U+0065 U+0072 U+0064 U+0061 U+0067 U+0024
^duizendpoot$	d œy z ə n t p oː t	T U S E N T P U T	Dutch	1	duizendpoot	U+005E U+0064 U+0075 U+0069 U+007A U+0065 U+006E U+0064 U+0070 U+006F U+006F U+0074 U+0024
^duisternis$	d œy s t ə r n ɪ s	T U S T E R N I S	Dutch	1	duisternis	U+005E U+0064 U+0075 U+0069 U+0073 U+0074 U+0065 U+0072 U+006E U+0069 U+0073 U+0024
^overmorgen$	oː v ə r m ɔ r ɣ ə	U B E R M U R G E	Dutch	1	overmorgen	U+005E U+006F U+0076 U+0065 U+0072 U+006D U+006F U+0072 U+0067 U+0065 U+006E U+0024
^overwinning$	oː v ə r ʋ ɪ n ɪ ŋ	U B E R W I N I N	Dutch	1	overwinning	U+005E U+006F U+0076 U+0065 U+0072 U+0077 U+0069 U+006E U+006E U+0069 U+006E U+0067 U+0024
^onmiddellijk$	ɔ n m ɪ d ə l ə k	U N M I T E L E K	Dutch	1	onmiddellijk	U+005E U+006F U+006E U+006D U+0069 U+0064 U+0064 U+0065 U+006C U+006C U+0069 U+006A U+006B U+0024
^onschuldig$	ɔ n s x ʏ l d ə x	U N S G Y L T E G	Dutch	1	onschuldig	U+005E U+006F U+006E U+0073 U+0063 U+0068 U+0075 U+006C U+0064 U+0069 U+0067 U+0024
^onderwijzen$	ɔ n d ə r ʋ ɛi z ə	U N T E R W E S E	Dutch	1	onderwijzen	U+005E U+006F U+006E U+0064 U+0065 U+0072 U+0077 U+0069 U+006A U+007A U+0065 U+006E U+0024
^onduidelijk$	ɔ n d œy d ə l ə k	U N T U T E L E K	Dutch	1	onduidelijk	U+005E U+006F U+006E U+0064 U+0075 U+0069 U+0064 U+0065 U+006C U+0069 U+006A U+006B U+0024
^opstapelen$	ɔ p s t aː p ə l ə	U P S T A P E L E	Dutch	1	opstapelen	U+005E U+006F U+0070 U+0073 U+0074 U+0061 U+0070 U+0065 U+006C U+0065 U+006E U+0024
^welriekend$	ʋ ɛ l r iː k ə n t	W E L R I K E N T	Dutch	1	welriekend	U+005E U+0077 U+0065 U+006C U+0072 U+0069 U+0065 U+006B U+0065 U+006E U+0064 U+0024
^werkplaats$	ʋ ɛ r k p l aː t s	W E R K P L A T S	Dutch	1	werkplaats	U+005E U+0077 U+0065 U+0072 U+006B U+0070 U+006C U+0061 U+0061 U+0074 U+0073 U+0024
^wild_zwijn$	ʋ ɪ l t _ z ʋ ɛi n	W I L T _ S W E N	Dutch	1	wild_zwijn	U+005E U+0077 U+0069 U+006C U+0064 U+005F U+007A U+0077 U+0069 U+006A U+006E U+0024
^achtervolgen$	ɑ x t ə r v ɔ l ɣ ə	A G T E R B U L G E	Dutch	1	achtervolgen	U+005E U+0061 U+0063 U+0068 U+0074 U+0065 U+0072 U+0076 U+006F U+006C U+0067 U+0065 U+006E U+0024
^verhinderen$	v ə r h ɪ n d ə r ə	B E R H I N T E R E	Dutch	1	verhinderen	U+005E U+0076 U+0065 U+0072 U+0068 U+0069 U+006E U+0064 U+0065 U+0072 U+0065 U+006E U+0024
^verstandig$	v ə r s t ɑ n d ə x	B E R S T A N T E G	Dutch	1	verstandig	U+005E U+0076 U+0065 U+0072 U+0073 U+0074 U+0061 U+006E U+0064 U+0069 U+0067 U+0024
^honger_hebben$	h ɔ ŋ ə r _ h ɛ b ə	H U N E R _ H E P E	Dutch	1	honger_hebben	U+005E U+0068 U+006F U+006E U+0067 U+0065 U+0072 U+005F U+0068 U+0065 U+0062 U+0062 U+0065 U+006E U+0024
^kleindochter$	k l ɛi n d ɔ x t ə r	K L E N T U G T E R	Dutch	1	kleindochter	U+005E U+006B U+006C U+0065 U+0069 U+006E U+0064 U+006F U+0063 U+0068 U+0074 U+0065 U+0072 U+0024
^nakomelingen$	n aː k oː m ə l ɪ ŋ ə	N A K U M E L I N E	Dutch	1	nakomelingen	U+005E U+006E U+0061 U+006B U+006F U+006D U+0065 U+006C U+0069 U+006E U+0067 U+0065 U+006E U+0024
^naar_beneden$	n aː r _ b ə n eː d ə	N A R _ P E N E T E	Dutch	1	naar_beneden	U+005E U+006E U+0061 U+0061 U+0072 U+005F U+0062 U+0065 U+006E U+0065 U+0064 U+0065 U+006E U+0024
^noorderlicht$	n oː r d ə r l ɪ x t	N U R T E R L I G T	Dutch	1	noorderlicht	U+005E U+006E U+006F U+006F U+0072 U+0064 U+0065 U+0072 U+006C U+0069 U+0063 U+0068 U+0074 U+0024
^beschuldigen$	b ə s x ʏ l d ə ɣ ə	P E S G Y L T E G E	Dutch	1	beschuldigen	U+005E U+0062 U+0065 U+0073 U+0063 U+0068 U+0075 U+006C U+0064 U+0069 U+0067 U+0065 U+006E U+0024
^besnijdenis$	b ə s n ɛi d ə n ɪ s	P E S N E T E N I S	Dutch	1	besnijdenis	U+005E U+0062 U+0065 U+0073 U+006E U+0069 U+006A U+0064 U+0065 U+006E U+0069 U+0073 U+0024
^prostituee$	p r ɔ s t iː t yː ʋ eː	P R U S T I T Y W E	Dutch	1	prostituee	U+005E U+0070 U+0072 U+006F U+0073 U+0074 U+0069 U+0074 U+0075 U+0065 U+0065 U+0024
^rechtspreken$	r ɛ x t s p r eː k ə	R E G T S P R E K E	Dutch	1	rechtspreken	U+005E U+0072 U+0065 U+0063 U+0068 U+0074 U+0073 U+0070 U+0072 U+0065 U+006B U+0065 U+006E U+0024
^rode_peper$	r oː d ə _ p eː p ə r	R U T E _ P E P E R	Dutch	1	rode_peper	U+005E U+0072 U+006F U+0064 U+0065 U+005F U+0070 U+0065 U+0070 U+0065 U+0072 U+0024
^schouderblad$	s x ɑu d ə r b l ɑ t	S G A T E R P L A T	Dutch	1	schouderblad	U+005E U+0073 U+0063 U+0068 U+006F U+0075 U+0064 U+0065 U+0072 U+0062 U+006C U+0061 U+0064 U+0024
^schoonzuster$	s x oː n z ʏ s t ə r	S G U N S Y S T E R	Dutch	1	schoonzuster	U+005E U+0073 U+0063 U+0068 U+006F U+006F U+006E U+007A U+0075 U+0073 U+0074 U+0065 U+0072 U+0024
^schoondochter$	s x oː n d ɔ x t ə r	S G U N T U G T E R	Dutch	2	schoondochter;schoondochter	U+005E U+0073 U+0063 U+0068 U+006F U+006F U+006E U+0064 U+006F U+0063 U+0068 U+0074 U+0065 U+0072 U+0024
^stiefdochter$	s t iː v d ɔ x t ə r	S T I B T U G T E R	Dutch	1	stiefdochter	U+005E U+0073 U+0074 U+0069 U+0065 U+0066 U+0064 U+006F U+0063 U+0068 U+0074 U+0065 U+0072 U+0024
^dorst_hebben$	d ɔ r s t _ h ɛ b ə	T U R S T _ H E P E	Dutch	1	dorst_hebben	U+005E U+0064 U+006F U+0072 U+0073 U+0074 U+005F U+0068 U+0065 U+0062 U+0062 U+0065 U+006E U+0024
^ochtendgloren$	ɔ x t ə t x l oː r ə	U G T E T G L U R E	Dutch	1	ochtendgloren	U+005E U+006F U+0063 U+0068 U+0074 U+0065 U+006E U+0064 U+0067 U+006C U+006F U+0072 U+0065 U+006E U+0024
^wandelstok$	ʋ ɑ n d ə l s t ɔ k	W A N T E L S T U K	Dutch	1	wandelstok	U+005E U+0077 U+0061 U+006E U+0064 U+0065 U+006C U+0073 U+0074 U+006F U+006B U+0024
^water_putten$	ʋ aː t ə r _ p ʏ t ə	W A T E R _ P Y T E	Dutch	1	water_putten	U+005E U+0077 U+0061 U+0074 U+0065 U+0072 U+005F U+0070 U+0075 U+0074 U+0074 U+0065 U+006E U+0024
^aan_land_gaan$	aː n _ l ɑ n t _ x aː n	A N _ L A N T _ G A N	Dutch	1	aan_land_gaan	U+005E U+0061 U+0061 U+006E U+005F U+006C U+0061 U+006E U+0064 U+005F U+0067 U+0061 U+0061 U+006E U+0024
^vergaderhuis$	v ə r ɣ aː d ə r h œy s	B E R G A T E R H U S	Dutch	1	vergaderhuis	U+005E U+0076 U+0065 U+0072 U+0067 U+0061 U+0064 U+0065 U+0072 U+0068 U+0075 U+0069 U+0073 U+0024
^verpleegster$	v ə r p l eː x s t ə r	B E R P L E G S T E R	Dutch	1	verpleegster	U+005E U+0076 U+0065 U+0072 U+0070 U+006C U+0065 U+0065 U+0067 U+0073 U+0074 U+0065 U+0072 U+0024
^maniokbrood$	m aː n iː j ɔ k b r oː t	M A N I J U K P R U T	Dutch	1	maniokbrood	U+005E U+006D U+0061 U+006E U+0069 U+006F U+006B U+0062 U+0072 U+006F U+006F U+0064 U+0024
^naar_huis_gaan$	n aː r _ h œy s _ x aː n	N A R _ H U S _ G A N	Dutch	1	naar_huis_gaan	U+005E U+006E U+0061 U+0061 U+0072 U+005F U+0068 U+0075 U+0069 U+0073 U+005F U+0067 U+0061 U+0061 U+006E U+0024
^samenzwering$	s aː m ə n z ʋ eː r ɪ ŋ	S A M E N S W E R I N	Dutch	1	samenzwering	U+005E U+0073 U+0061 U+006D U+0065 U+006E U+007A U+0077 U+0065 U+0072 U+0069 U+006E U+0067 U+0024
^schuldig_zijn$	s x ʏ l d ə x _ z ɛi n	S G Y L T E G _ S E N	Dutch	1	schuldig_zijn	U+005E U+0073 U+0063 U+0068 U+0075 U+006C U+0064 U+0069 U+0067 U+005F U+007A U+0069 U+006A U+006E U+0024
^zich_omdraaien$	z ɪ x _ ɔ m d r aː j ə	S I G _ U M T R A J E	Dutch	1	zich_omdraaien	U+005E U+007A U+0069 U+0063 U+0068 U+005F U+006F U+006D U+0064 U+0072 U+0061 U+0061 U+0069 U+0065 U+006E U+0024
^citrusvrucht$	s iː t r ʏ s f r ʏ x t	S I T R Y S B R Y G T	Dutch	1	citrusvrucht	U+005E U+0063 U+0069 U+0074 U+0072 U+0075 U+0073 U+0076 U+0072 U+0075 U+0063 U+0068 U+0074 U+0024
^overblijfels$	oː v ə r b l ɛi f ə l s	U B E R P L E B E L S	Dutch	1	overblijfels	U+005E U+006F U+0076 U+0065 U+0072 U+0062 U+006C U+0069 U+006A U+0066 U+0065 U+006C U+0073 U+0024
^elektriciteit$	eː l ɛ k t r iː s iː t ɛi t	E L E K T R I S I T E T	Dutch	1	elektriciteit	U+005E U+0065 U+006C U+0065 U+006B U+0074 U+0072 U+0069 U+0063 U+0069 U+0074 U+0065 U+0069 U+0074 U+0024
^een_scheet_laten$	eː n _ s x eː t _ l aː t ə	E N _ S G E T _ L A T E	Dutch	1	een_scheet_laten	U+005E U+0065 U+0065 U+006E U+005F U+0073 U+0063 U+0068 U+0065 U+0065 U+0074 U+005F U+006C U+0061 U+0074 U+0065 U+006E U+0024
^gevorkte_tak$	x ə v ɔ r k t ə _ t ɑ k	G E B U R K T E _ T A K	Dutch	1	gevorkte_tak	U+005E U+0067 U+0065 U+0076 U+006F U+0072 U+006B U+0074 U+0065 U+005F U+0074 U+0061 U+006B U+0024
^geboren_worden$	x ə b oː r ə _ ʋ ɔ r d ə	G E P U R E _ W U R T E	Dutch	1	geboren_worden	U+005E U+0067 U+0065 U+0062 U+006F U+0072 U+0065 U+006E U+005F U+0077 U+006F U+0072 U+0064 U+0065 U+006E U+0024
^geboortebewijs$	x ə b oː r t ə b ə ʋ ɛi s	G E P U R T E P E W E S	Dutch	1	geboortebewijs	U+005E U+0067 U+0065 U+0062 U+006F U+006F U+0072 U+0074 U+0065 U+0062 U+0065 U+0077 U+0069 U+006A U+0073 U+0024
^getrouwde_man$	x ə t r ɑu ʋ d ə _ m ɑ n	G E T R A W T E _ M A N	Dutch	1	getrouwde_man	U+005E U+0067 U+0065 U+0074 U+0072 U+006F U+0075 U+0077 U+0064 U+0065 U+005F U+006D U+0061 U+006E U+0024
^koelte_toewaaien$	k uː l t ə _ t uː ʋ aː j ə	K Y L T E _ T Y W A J E	Dutch	1	koelte_toewaaien	U+005E U+006B U+006F U+0065 U+006C U+0074 U+0065 U+005F U+0074 U+006F U+0065 U+0077 U+0061 U+0061 U+0069 U+0065 U+006E U+0024
^lemen_baksteen$	l eː m ə _ b ɑ k s t eː n	L E M E _ P A K S T E N	Dutch	1	lemen_baksteen	U+005E U+006C U+0065 U+006D U+0065 U+006E U+005F U+0062 U+0061 U+006B U+0073 U+0074 U+0065 U+0065 U+006E U+0024
^naar_boven_gaan$	n aː r _ b oː v ə _ x aː n	N A R _ P U B E _ G A N	Dutch	1	naar_boven_gaan	U+005E U+006E U+0061 U+0061 U+0072 U+005F U+0062 U+006F U+0076 U+0065 U+006E U+005F U+0067 U+0061 U+0061 U+006E U+0024
^bliksemschicht$	b l ɪ k s ə m s x ɪ x t	P L I K S E M S G I G T	Dutch	1	bliksemschicht	U+005E U+0062 U+006C U+0069 U+006B U+0073 U+0065 U+006D U+0073 U+0063 U+0068 U+0069 U+0063 U+0068 U+0074 U+0024
^brandstichting$	b r ɑ n t s t ɪ x t ɪ ŋ	P R A N T S T I G T I N	Dutch	1	brandstichting	U+005E U+0062 U+0072 U+0061 U+006E U+0064 U+0073 U+0074 U+0069 U+0063 U+0068 U+0074 U+0069 U+006E U+0067 U+0024
^schroevendraaier$	s x r uː v ə d r aː j ə r	S G R Y B E T R A J E R	Dutch	1	schroevendraaier	U+005E U+0073 U+0063 U+0068 U+0072 U+006F U+0065 U+0076 U+0065 U+006E U+0064 U+0072 U+0061 U+0061 U+0069 U+0065 U+0072 U+0024
^zich_herinneren$	z ɪ x _ h ɛ r ɪ n ə r ə	S I G _ H E R I N E R E	Dutch	1	zich_herinneren	U+005E U+007A U+0069 U+0063 U+0068 U+005F U+0068 U+0065 U+0072 U+0069 U+006E U+006E U+0065 U+0072 U+0065 U+006E U+0024
^zich_overgeven$	z ɪ x _ oː v ə r ɣ eː v ə	S I G _ U B E R G E B E	Dutch	1	zich_overgeven	U+005E U+007A U+0069 U+0063 U+0068 U+005F U+006F U+0076 U+0065 U+0072 U+0067 U+0065 U+0076 U+0065 U+006E U+0024
^zwanger_worden$	z ʋ ɑ ŋ ə r _ ʋ ɔ r d ə	S W A N E R _ W U R T E	Dutch	1	zwanger_worden	U+005E U+007A U+0077 U+0061 U+006E U+0067 U+0065 U+0072 U+005F U+0077 U+006F U+0072 U+0064 U+0065 U+006E U+0024
^zoete_aardappel$	z uː t ə _ aː r d ɑ p ə l	S Y T E _ A R T A P E L	Dutch	1	zoete_aardappel	U+005E U+007A U+006F U+0065 U+0074 U+0065 U+005F U+0061 U+0061 U+0072 U+0064 U+0061 U+0070 U+0070 U+0065 U+006C U+0024
^getrouwde_vrouw$	x ə t r ɑu ʋ d ə _ v r ɑu ʋ	G E T R A W T E _ B R A W	Dutch	1	getrouwde_vrouw	U+005E U+0067 U+0065 U+0074 U+0072 U+006F U+0075 U+0077 U+0064 U+0065 U+005F U+0076 U+0072 U+006F U+0075 U+0077 U+0024
^in_dienst_nemen$	ɪ n _ d iː n s t _ n eː m ə	I N _ T I N S T _ N E M E	Dutch	1	in_dienst_nemen	U+005E U+0069 U+006E U+005F U+0064 U+0069 U+0065 U+006E U+0073 U+0074 U+005F U+006E U+0065 U+006D U+0065 U+006E U+0024
^naar_beneden_gaan$	n aː r _ b ə n eː d ə _ x aː n	N A R _ P E N E T E _ G A N	Dutch	1	naar_beneden_gaan	U+005E U+006E U+0061 U+0061 U+0072 U+005F U+0062 U+0065 U+006E U+0065 U+0064 U+0065 U+006E U+005F U+0067 U+0061 U+0061 U+006E U+0024
^zich_terugtrekken$	z ɪ x _ t ə r ʏ x t r ɛ k ə	S I G _ T E R Y G T R E K E	Dutch	1	zich_terugtrekken	U+005E U+007A U+0069 U+0063 U+0068 U+005F U+0074 U+0065 U+0072 U+0075 U+0067 U+0074 U+0072 U+0065 U+006B U+006B U+0065 U+006E U+0024
^alcoholische_drank$	ɑ l k oː h oː l iː s ə _ d r ɑ ŋ k	A L K U H U L I S E _ T R A N K	Dutch	1	alcoholische_drank	U+005E U+0061 U+006C U+0063 U+006F U+0068 U+006F U+006C U+0069 U+0073 U+0063 U+0068 U+0065 U+005F U+0064 U+0072 U+0061 U+006E U+006B U+0024
^inwijdingsplechtigheid$	ɪ n ʋ ɛi d ɪ ŋ s p l ɛ x t ə x h ɛi t	I N W E T I N S P L E G T E G H E T	Dutch	1	inwijdingsplechtigheid	U+005E U+0069 U+006E U+0077 U+0069 U+006A U+0064 U+0069 U+006E U+0067 U+0073 U+0070 U+006C U+0065 U+0063 U+0068 U+0074 U+0069 U+0067 U+0068 U+0065 U+0069 U+0064 U+0024
^initiatieplechtigheid$	iː n iː t ʃ aː t s iː p l ɛ x t ə x h ɛi t	I N I T S A T S I P L E G T E G H E T	Dutch	1	initiatieplechtigheid	U+005E U+0069 U+006E U+0069 U+0074 U+0069 U+0061 U+0074 U+0069 U+0065 U+0070 U+006C U+0065 U+0063 U+0068 U+0074 U+0069 U+0067 U+0068 U+0065 U+0069 U+0064 U+0024
